Date,40 m T,40 m std(T),40 m N,47 m T,47 m std(T),47 m N,56 m T,56 m std(T),56 m N,66 m T,66 m std(T),66 m N,78 m T,78 m std(T),78 m N,92 m T,92 m std(T),92 m N,110 m T,110 m std(T),110 m N,131 m T,131 m std(T),131 m N,156 m T,156 m std(T),156 m N,186 m T,186 m std(T),186 m N,222 m T,222 m std(T),222 m N,266 m T,266 m std(T),266 m N,318 m T,318 m std(T),318 m N,380 m T,380 m std(T),380 m N
2015-03-03,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-03-04,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-03-05,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-03-06,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-03-07,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-03-08,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-03-09,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-03-10,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-03-11,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-03-12,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-03-13,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-03-14,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-03-15,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-03-16,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-03-17,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-03-18,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-03-19,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-03-20,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-03-21,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-03-22,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-03-23,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-03-24,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-03-25,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-03-26,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-03-27,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-03-28,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-03-29,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-03-30,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-03-31,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-04-01,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-04-02,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-04-03,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-04-04,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-04-05,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-04-06,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-04-07,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-04-08,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-04-09,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-04-10,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-04-11,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-04-12,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-04-13,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-04-14,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-04-15,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-04-16,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-04-17,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-04-18,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-04-19,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-04-20,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-04-21,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-04-22,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-04-23,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-04-24,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-04-25,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-04-26,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-04-27,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-04-28,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-04-29,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-04-30,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-05-01,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-05-02,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-05-03,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-05-04,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-05-05,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-05-06,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-05-07,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-05-08,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-05-09,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-05-10,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-05-11,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,-0.38,0.34,  4, 0.77,1.43,  4, 3.30,0.49,  5, 3.75,0.42,  8, 3.62,0.26, 5, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-05-12,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0, 0.40,1.15,  9,  NaN, NaN,  0, 3.66,0.40, 17,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-05-13,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0, 0.43,1.35,  9,  NaN, NaN,  0, 3.58,0.44, 17,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-05-14,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0, 0.36,1.26, 13, 0.30,0.95,  4, 3.55,0.52, 22, 3.66,0.42,  8, 3.44,0.19, 5, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-05-15,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0, 0.69,1.33,  9,  NaN, NaN,  0, 3.55,0.47, 17,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-05-16,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0, 1.08,1.09,  9,  NaN, NaN,  0, 3.44,0.43, 17,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-05-17,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0, 0.32,0.74,  9,  NaN, NaN,  0, 3.28,0.51, 17,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-05-18,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0, 0.07,1.03,  9,  NaN, NaN,  0, 3.41,0.48, 17,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-05-19,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0,-0.18,0.81,  9,  NaN, NaN,  0, 3.34,0.47, 17,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-05-20,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0, 0.02,1.19,  9,  NaN, NaN,  0, 3.50,0.42, 17,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-05-21,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0, 0.30,1.28, 13, 0.85,0.93,  4, 3.40,0.56, 22, 3.54,0.35,  8, 3.26,0.24, 5, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-05-22,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0, 0.61,1.49,  9,  NaN, NaN,  0, 3.48,0.46, 17,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-05-23,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0, 1.08,1.19,  9,  NaN, NaN,  0, 3.44,0.49, 17,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-05-24,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0, 0.44,0.88,  9,  NaN, NaN,  0, 3.39,0.49, 17,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-05-25,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0, 0.43,0.89,  9,  NaN, NaN,  0, 3.25,0.43, 17,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
2015-05-26,NaN,NaN,0, NaN, NaN,0,  NaN, NaN,  0,  NaN, NaN,  0, 0.27,1.12,  9,  NaN, NaN,  0, 3.21,0.42, 17,  NaN, NaN,  0,  NaN, NaN, 0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0, NaN, NaN,0
